wavelength,spectrum,a_nw,bb_nw,Rrs,aw,bbw,a,bb
560,4093,2.12E-01,5.69E-02,0.011869776,6.19E-02,8.86E-04,2.73E-01,5.77E-02
560,4094,1.60E-01,3.03E-02,0.007534395,6.19E-02,8.86E-04,2.22E-01,3.12E-02
560,4095,4.63E-01,3.76E-01,0.03896113,6.19E-02,8.86E-04,5.25E-01,3.76E-01
560,4096,1.57E-01,1.08E-01,0.028039918,6.19E-02,8.86E-04,2.19E-01,1.09E-01
560,4097,1.56E-01,4.83E-02,0.012611438,6.19E-02,8.86E-04,2.18E-01,4.91E-02
560,4098,4.43E-02,1.92E-02,0.010354621,6.19E-02,8.86E-04,1.06E-01,2.01E-02
560,4099,1.72E-01,5.98E-02,0.014960565,6.19E-02,8.86E-04,2.34E-01,6.07E-02
560,4100,8.28E-02,2.84E-02,0.0113191,6.19E-02,8.86E-04,1.45E-01,2.93E-02
560,4101,7.70E-02,1.19E-02,0.004675972,6.19E-02,8.86E-04,1.39E-01,1.28E-02
560,4102,2.42E-03,9.91E-04,0.001326397,6.19E-02,8.86E-04,6.43E-02,1.88E-03
560,4103,7.09E-03,1.67E-03,0.001671764,6.19E-02,8.86E-04,6.90E-02,2.55E-03
560,4104,9.23E-02,4.41E-02,0.016717635,6.19E-02,8.86E-04,1.54E-01,4.50E-02
560,4105,2.75E-01,1.09E-01,0.018958537,6.19E-02,8.86E-04,3.37E-01,1.10E-01
560,4106,1.89E-01,1.12E-01,0.025881777,6.19E-02,8.86E-04,2.51E-01,1.13E-01
560,4107,7.74E-02,1.44E-02,0.005716846,6.19E-02,8.86E-04,1.39E-01,1.53E-02
560,4108,8.03E-02,1.41E-02,0.005449465,6.19E-02,8.86E-04,1.42E-01,1.49E-02
560,4109,9.38E-02,2.18E-02,0.007922733,6.19E-02,8.86E-04,1.56E-01,2.27E-02
560,4110,8.75E-02,6.28E-02,0.024306143,6.19E-02,8.86E-04,1.49E-01,6.37E-02
560,4111,9.48E-02,4.14E-02,0.015368001,6.19E-02,8.86E-04,1.57E-01,4.23E-02
560,4112,1.19E-01,1.27E-02,0.003673296,6.19E-02,8.86E-04,1.81E-01,1.36E-02
560,4113,1.12E-01,4.21E-02,0.01411386,6.19E-02,8.86E-04,1.74E-01,4.30E-02
560,4114,2.58E-02,1.01E-02,0.006461691,6.19E-02,8.86E-04,8.77E-02,1.10E-02
560,4115,3.49E-02,5.82E-03,0.003259493,6.19E-02,8.86E-04,9.68E-02,6.71E-03
560,4116,1.43E-02,4.63E-03,0.003434564,6.19E-02,8.86E-04,7.62E-02,5.52E-03
560,4117,4.54E-02,2.35E-02,0.012732395,6.19E-02,8.86E-04,1.07E-01,2.44E-02
560,4118,8.90E-01,6.65E-01,0.038133524,6.19E-02,8.86E-04,9.52E-01,6.65E-01
560,4119,1.58E-01,8.26E-02,0.021957016,6.19E-02,8.86E-04,2.19E-01,8.35E-02
560,4120,5.49E-02,3.94E-02,0.019633354,6.19E-02,8.86E-04,1.17E-01,4.03E-02
560,4121,3.02E-02,9.64E-03,0.005697747,6.19E-02,8.86E-04,9.21E-02,1.05E-02
560,4122,1.75E-02,4.42E-03,0.003143628,6.19E-02,8.86E-04,7.94E-02,5.31E-03
560,4123,6.12E-02,3.19E-02,0.015154734,6.19E-02,8.86E-04,1.23E-01,3.28E-02
560,4124,1.44E-02,3.13E-03,0.002413744,6.19E-02,8.86E-04,7.63E-02,4.01E-03
560,4125,9.69E-02,2.00E-02,0.007072846,6.19E-02,8.86E-04,1.59E-01,2.08E-02
560,4126,4.57E-02,1.47E-02,0.007620339,6.19E-02,8.86E-04,1.08E-01,1.55E-02
560,4127,1.45E-01,3.65E-02,0.010055409,6.19E-02,8.86E-04,2.07E-01,3.73E-02
560,4128,1.98E-02,8.70E-03,0.005898282,6.19E-02,8.86E-04,8.17E-02,9.58E-03
560,4129,1.63E-01,9.95E-02,0.025518904,6.19E-02,8.86E-04,2.25E-01,1.00E-01
560,4130,8.16E-02,4.46E-02,0.018067269,6.19E-02,8.86E-04,1.44E-01,4.55E-02
560,4131,1.61E-02,3.54E-03,0.002624783,6.19E-02,8.86E-04,7.80E-02,4.42E-03
560,4132,2.65E-01,8.57E-02,0.01547941,6.19E-02,8.86E-04,3.27E-01,8.65E-02
560,4133,1.30E-02,7.35E-03,0.005424,6.19E-02,8.86E-04,7.49E-02,8.23E-03
560,4134,2.36E-02,9.85E-03,0.006423494,6.19E-02,8.86E-04,8.55E-02,1.07E-02
560,4135,2.33E-01,5.29E-02,0.01040555,6.19E-02,8.86E-04,2.95E-01,5.38E-02
560,4136,8.52E-02,1.35E-02,0.004978367,6.19E-02,8.86E-04,1.47E-01,1.44E-02
560,4137,3.07E-02,4.62E-03,0.002760702,6.19E-02,8.86E-04,9.26E-02,5.51E-03
560,4138,8.88E-02,1.84E-02,0.006869127,6.19E-02,8.86E-04,1.51E-01,1.93E-02
560,4139,6.15E-02,1.57E-02,0.00701555,6.19E-02,8.86E-04,1.23E-01,1.66E-02
560,4140,1.13E-01,4.47E-02,0.014740931,6.19E-02,8.86E-04,1.75E-01,4.56E-02
560,4141,1.46E-01,9.99E-02,0.027479692,6.19E-02,8.86E-04,2.08E-01,1.01E-01
560,4142,3.26E-01,1.58E-01,0.023714087,6.19E-02,8.86E-04,3.88E-01,1.58E-01
560,4143,4.20E-01,2.80E-01,0.032754087,6.19E-02,8.86E-04,4.82E-01,2.81E-01
560,4144,3.33E-02,1.89E-02,0.011411409,6.19E-02,8.86E-04,9.52E-02,1.98E-02
560,4145,3.24E-02,1.83E-02,0.0110931,6.19E-02,8.86E-04,9.43E-02,1.92E-02
560,4146,3.39E-03,6.26E-04,0.001079389,6.19E-02,8.86E-04,6.53E-02,1.51E-03
560,4147,2.34E-02,7.95E-03,0.005124789,6.19E-02,8.86E-04,8.53E-02,8.84E-03
560,4148,9.40E-02,1.77E-02,0.006226141,6.19E-02,8.86E-04,1.56E-01,1.86E-02
560,4149,3.28E-02,7.09E-03,0.004112564,6.19E-02,8.86E-04,9.47E-02,7.97E-03
560,4150,2.07E-02,2.62E-03,0.001923547,6.19E-02,8.86E-04,8.26E-02,3.50E-03
560,4151,1.88E-02,1.02E-02,0.00705693,6.19E-02,8.86E-04,8.07E-02,1.11E-02
560,4152,2.89E-02,6.33E-03,0.003832451,6.19E-02,8.86E-04,9.08E-02,7.22E-03
560,4153,1.04E-02,2.45E-03,0.002092888,6.19E-02,8.86E-04,7.23E-02,3.34E-03
560,4154,1.45E-01,9.27E-02,0.025891326,6.19E-02,8.86E-04,2.07E-01,9.35E-02
560,4155,5.34E-02,2.04E-02,0.010007663,6.19E-02,8.86E-04,1.15E-01,2.13E-02
560,4156,1.39E-01,2.82E-02,0.007906818,6.19E-02,8.86E-04,2.01E-01,2.91E-02
560,4157,4.61E-02,2.84E-02,0.015275691,6.19E-02,8.86E-04,1.08E-01,2.93E-02
560,4158,9.96E-03,4.13E-03,0.003234028,6.19E-02,8.86E-04,7.19E-02,5.01E-03
560,4159,1.59E-02,7.47E-03,0.005303043,6.19E-02,8.86E-04,7.78E-02,8.36E-03
560,4160,1.82E-01,1.52E-01,0.034695778,6.19E-02,8.86E-04,2.44E-01,1.53E-01
560,4161,2.09E-01,1.45E-01,0.030357214,6.19E-02,8.86E-04,2.71E-01,1.46E-01
560,4162,3.87E-02,1.23E-02,0.006719522,6.19E-02,8.86E-04,1.01E-01,1.32E-02
560,4163,8.62E-02,2.75E-02,0.010739776,6.19E-02,8.86E-04,1.48E-01,2.84E-02
560,4164,6.81E-02,3.44E-02,0.015227945,6.19E-02,8.86E-04,1.30E-01,3.53E-02
560,4165,1.86E-01,2.62E-02,0.00565,6.19E-02,8.86E-04,2.48E-01,2.70E-02
560,4166,1.28E-02,2.73E-03,0.002224031,6.19E-02,8.86E-04,7.47E-02,3.62E-03
560,4167,2.86E-01,3.15E-02,0.00466324,6.19E-02,8.86E-04,3.48E-01,3.24E-02
560,4168,5.20E-02,1.73E-02,0.008517973,6.19E-02,8.86E-04,1.14E-01,1.81E-02
560,4169,7.04E-02,1.62E-02,0.006684508,6.19E-02,8.86E-04,1.32E-01,1.71E-02
560,4170,1.46E-02,4.37E-03,0.003230845,6.19E-02,8.86E-04,7.65E-02,5.26E-03
560,4171,1.12E-02,3.09E-03,0.002482499,6.19E-02,8.86E-04,7.31E-02,3.97E-03
560,4172,8.98E-02,2.14E-02,0.008043691,6.19E-02,8.86E-04,1.52E-01,2.23E-02
560,4173,6.42E-02,1.21E-02,0.005182085,6.19E-02,8.86E-04,1.26E-01,1.30E-02
560,4174,2.59E-01,4.34E-02,0.007658536,6.19E-02,8.86E-04,3.21E-01,4.42E-02
560,4175,3.17E-01,1.98E-01,0.029968876,6.19E-02,8.86E-04,3.78E-01,1.99E-01
560,4176,6.56E-02,9.51E-03,0.004055268,6.19E-02,8.86E-04,1.27E-01,1.04E-02
560,4177,3.96E-01,7.67E-02,0.009421973,6.19E-02,8.86E-04,4.58E-01,7.76E-02
560,4178,5.31E-02,3.70E-02,0.018681607,6.19E-02,8.86E-04,1.15E-01,3.78E-02
560,4179,2.86E-01,8.33E-02,0.014148874,6.19E-02,8.86E-04,3.48E-01,8.42E-02
560,4180,2.63E-01,5.14E-02,0.009167325,6.19E-02,8.86E-04,3.25E-01,5.23E-02
560,4181,3.48E-02,1.79E-02,0.010564705,6.19E-02,8.86E-04,9.67E-02,1.88E-02
560,4182,6.51E-02,9.29E-03,0.003870648,6.19E-02,8.86E-04,1.27E-01,1.02E-02
560,4183,1.79E-02,3.98E-03,0.002843144,6.19E-02,8.86E-04,7.98E-02,4.87E-03
560,4184,2.15E-02,1.22E-02,0.008218761,6.19E-02,8.86E-04,8.34E-02,1.31E-02
560,4185,1.48E-01,1.81E-02,0.004542282,6.19E-02,8.86E-04,2.10E-01,1.90E-02
560,4186,3.28E-02,1.64E-02,0.009807128,6.19E-02,8.86E-04,9.47E-02,1.73E-02
560,4187,2.76E-01,1.09E-01,0.018621128,6.19E-02,8.86E-04,3.38E-01,1.09E-01
560,4188,3.16E-01,1.08E-01,0.016491635,6.19E-02,8.86E-04,3.78E-01,1.09E-01
560,4189,2.59E-02,1.24E-02,0.007967296,6.19E-02,8.86E-04,8.78E-02,1.33E-02
560,4190,1.01E-01,4.11E-02,0.014597691,6.19E-02,8.86E-04,1.63E-01,4.19E-02
560,4191,6.69E-02,8.66E-03,0.003612817,6.19E-02,8.86E-04,1.29E-01,9.55E-03
560,4192,7.16E-02,1.47E-02,0.006063803,6.19E-02,8.86E-04,1.34E-01,1.55E-02
560,4193,1.16E-01,1.02E-01,0.032244791,6.19E-02,8.86E-04,1.78E-01,1.03E-01
560,4194,1.92E-01,5.01E-02,0.011258621,6.19E-02,8.86E-04,2.54E-01,5.09E-02
560,4195,1.11E-01,3.98E-02,0.013474057,6.19E-02,8.86E-04,1.73E-01,4.07E-02
560,4196,5.01E-02,9.40E-03,0.004545465,6.19E-02,8.86E-04,1.12E-01,1.03E-02
560,4197,4.56E-02,1.25E-02,0.006448958,6.19E-02,8.86E-04,1.07E-01,1.34E-02
560,4198,7.66E-03,1.47E-03,0.001535527,6.19E-02,8.86E-04,6.96E-02,2.36E-03
560,4199,6.73E-02,1.08E-02,0.004488169,6.19E-02,8.86E-04,1.29E-01,1.17E-02
560,4200,3.89E-02,1.23E-02,0.006795916,6.19E-02,8.86E-04,1.01E-01,1.32E-02
560,4201,2.30E-02,3.85E-03,0.002568124,6.19E-02,8.86E-04,8.49E-02,4.74E-03
560,4202,1.60E-02,1.13E-02,0.008174198,6.19E-02,8.86E-04,7.79E-02,1.22E-02
560,4203,2.90E-02,9.57E-03,0.005818705,6.19E-02,8.86E-04,9.09E-02,1.05E-02
560,4204,5.45E-02,1.84E-02,0.00900817,6.19E-02,8.86E-04,1.16E-01,1.93E-02
560,4205,1.99E-02,4.16E-03,0.002823409,6.19E-02,8.86E-04,8.18E-02,5.04E-03
560,4206,2.60E-01,1.75E-01,0.030697805,6.19E-02,8.86E-04,3.22E-01,1.76E-01
560,4207,9.39E-02,1.96E-02,0.007009184,6.19E-02,8.86E-04,1.56E-01,2.05E-02
560,4208,1.01E-01,3.94E-02,0.014110677,6.19E-02,8.86E-04,1.63E-01,4.02E-02
560,4209,6.70E-02,1.43E-02,0.006130648,6.19E-02,8.86E-04,1.29E-01,1.52E-02
560,4210,5.47E-03,2.00E-03,0.001917499,6.19E-02,8.86E-04,6.74E-02,2.88E-03
560,4211,5.60E-01,1.98E-01,0.018929889,6.19E-02,8.86E-04,6.22E-01,1.99E-01
560,4212,1.48E-01,9.49E-02,0.025974087,6.19E-02,8.86E-04,2.10E-01,9.58E-02
560,4213,1.68E-02,6.11E-03,0.004300367,6.19E-02,8.86E-04,7.87E-02,7.00E-03
560,4214,7.47E-01,2.77E-01,0.020149016,6.19E-02,8.86E-04,8.09E-01,2.78E-01
560,4215,2.82E-02,4.03E-03,0.002521014,6.19E-02,8.86E-04,9.01E-02,4.92E-03
560,4216,3.63E-02,8.10E-03,0.004424507,6.19E-02,8.86E-04,9.82E-02,8.99E-03
560,4217,8.70E-02,2.51E-02,0.009632057,6.19E-02,8.86E-04,1.49E-01,2.60E-02
560,4218,1.42E-02,1.82E-03,0.001600144,6.19E-02,8.86E-04,7.61E-02,2.70E-03
560,4219,1.15E-01,4.87E-02,0.016081015,6.19E-02,8.86E-04,1.77E-01,4.96E-02
560,4220,2.10E-01,8.28E-02,0.0178731,6.19E-02,8.86E-04,2.72E-01,8.37E-02
560,4221,3.50E-02,6.86E-03,0.003867465,6.19E-02,8.86E-04,9.69E-02,7.74E-03
560,4222,1.09E-01,9.09E-03,0.002738102,6.19E-02,8.86E-04,1.71E-01,9.97E-03
560,4223,9.10E-02,2.07E-02,0.007773127,6.19E-02,8.86E-04,1.53E-01,2.16E-02
560,4224,4.43E-02,1.75E-02,0.009371043,6.19E-02,8.86E-04,1.06E-01,1.84E-02
560,4225,6.34E-02,2.32E-02,0.010733409,6.19E-02,8.86E-04,1.25E-01,2.41E-02
560,4226,1.37E-02,4.48E-03,0.003319972,6.19E-02,8.86E-04,7.56E-02,5.37E-03
560,4227,2.35E-01,1.89E-01,0.035332397,6.19E-02,8.86E-04,2.97E-01,1.90E-01
560,4228,1.74E-01,7.36E-02,0.018407861,6.19E-02,8.86E-04,2.36E-01,7.44E-02
560,4229,4.70E-02,3.45E-02,0.018388762,6.19E-02,8.86E-04,1.09E-01,3.54E-02
560,4230,6.05E-02,1.91E-02,0.00878217,6.19E-02,8.86E-04,1.22E-01,2.00E-02
560,4231,1.70E-01,1.28E-02,0.002752107,6.19E-02,8.86E-04,2.32E-01,1.37E-02
560,4232,8.71E-03,3.27E-03,0.002694493,6.19E-02,8.86E-04,7.06E-02,4.15E-03
560,4233,1.35E-01,3.24E-02,0.009396508,6.19E-02,8.86E-04,1.97E-01,3.33E-02
560,4234,3.53E-02,1.27E-02,0.00737524,6.19E-02,8.86E-04,9.72E-02,1.36E-02
560,4235,4.45E-02,6.28E-03,0.003205381,6.19E-02,8.86E-04,1.06E-01,7.16E-03
560,4236,1.26E+00,8.48E-01,0.035364228,6.19E-02,8.86E-04,1.32E+00,8.49E-01
560,4237,5.51E-02,1.55E-02,0.007454818,6.19E-02,8.86E-04,1.17E-01,1.64E-02
560,4238,2.30E-02,7.06E-03,0.00461231,6.19E-02,8.86E-04,8.49E-02,7.94E-03
560,4239,2.23E-02,3.76E-03,0.00253884,6.19E-02,8.86E-04,8.42E-02,4.64E-03
560,4240,1.22E-01,1.96E-02,0.005879184,6.19E-02,8.86E-04,1.84E-01,2.05E-02
560,4241,1.51E-01,6.05E-02,0.016673072,6.19E-02,8.86E-04,2.13E-01,6.14E-02
560,4242,7.63E-02,1.99E-02,0.008021409,6.19E-02,8.86E-04,1.38E-01,2.07E-02
560,4243,7.73E-02,1.58E-02,0.006242057,6.19E-02,8.86E-04,1.39E-01,1.66E-02
560,4244,2.85E-01,7.59E-02,0.012824705,6.19E-02,8.86E-04,3.47E-01,7.68E-02
560,4245,5.41E-02,1.70E-02,0.00818693,6.19E-02,8.86E-04,1.16E-01,1.79E-02
560,4246,2.02E-02,1.22E-02,0.008365184,6.19E-02,8.86E-04,8.21E-02,1.31E-02
560,4247,9.91E-02,4.52E-02,0.016453438,6.19E-02,8.86E-04,1.61E-01,4.61E-02
560,4248,1.79E-01,5.40E-02,0.013044339,6.19E-02,8.86E-04,2.41E-01,5.49E-02
560,4249,1.09E-01,3.54E-02,0.011901607,6.19E-02,8.86E-04,1.71E-01,3.63E-02
560,4250,2.16E-02,4.20E-03,0.002826592,6.19E-02,8.86E-04,8.35E-02,5.09E-03
560,4251,1.33E-01,9.76E-02,0.02864789,6.19E-02,8.86E-04,1.94E-01,9.85E-02
560,4252,2.92E-01,2.05E-01,0.03253127,6.19E-02,8.86E-04,3.54E-01,2.06E-01
560,4253,2.80E-02,6.92E-03,0.004281268,6.19E-02,8.86E-04,8.99E-02,7.80E-03
560,4254,1.29E-01,2.11E-02,0.006035155,6.19E-02,8.86E-04,1.91E-01,2.19E-02
560,4255,1.45E-01,5.13E-02,0.014467184,6.19E-02,8.86E-04,2.07E-01,5.22E-02
560,4256,4.68E-02,1.37E-02,0.007136508,6.19E-02,8.86E-04,1.09E-01,1.46E-02
560,4257,1.20E-01,3.54E-02,0.010978508,6.19E-02,8.86E-04,1.81E-01,3.63E-02
560,4258,5.62E-02,3.21E-02,0.015829551,6.19E-02,8.86E-04,1.18E-01,3.30E-02
560,4259,1.64E-01,1.37E-01,0.033772679,6.19E-02,8.86E-04,2.26E-01,1.38E-01
560,4260,1.85E-02,6.40E-03,0.004427691,6.19E-02,8.86E-04,8.04E-02,7.28E-03
560,4261,3.16E-02,1.22E-02,0.007298846,6.19E-02,8.86E-04,9.35E-02,1.31E-02
560,4262,6.24E-02,3.30E-02,0.015285241,6.19E-02,8.86E-04,1.24E-01,3.39E-02
560,4263,1.30E-01,7.64E-02,0.023179326,6.19E-02,8.86E-04,1.92E-01,7.73E-02
560,4264,2.38E-02,7.04E-03,0.00452,6.19E-02,8.86E-04,8.57E-02,7.93E-03
560,4265,5.51E-02,6.74E-03,0.003082513,6.19E-02,8.86E-04,1.17E-01,7.63E-03
560,4266,4.36E-01,2.24E-01,0.02592634,6.19E-02,8.86E-04,4.98E-01,2.24E-01
560,4267,1.01E-02,3.67E-03,0.002909034,6.19E-02,8.86E-04,7.20E-02,4.55E-03
560,4268,3.29E-01,2.07E-01,0.029956143,6.19E-02,8.86E-04,3.91E-01,2.07E-01
560,4269,7.80E-02,3.36E-02,0.013957889,6.19E-02,8.86E-04,1.40E-01,3.45E-02
560,4270,1.95E-03,5.28E-04,0.001043101,6.19E-02,8.86E-04,6.38E-02,1.41E-03
560,4271,1.18E-01,2.25E-02,0.007006001,6.19E-02,8.86E-04,1.80E-01,2.34E-02
560,4272,1.71E-02,4.67E-03,0.003288141,6.19E-02,8.86E-04,7.90E-02,5.55E-03
560,4273,2.06E-02,7.91E-03,0.005334874,6.19E-02,8.86E-04,8.25E-02,8.80E-03
560,4274,5.03E-02,1.46E-02,0.007321127,6.19E-02,8.86E-04,1.12E-01,1.55E-02
560,4275,5.19E-02,1.53E-02,0.007394339,6.19E-02,8.86E-04,1.14E-01,1.61E-02
560,4276,4.37E-02,5.72E-03,0.002901713,6.19E-02,8.86E-04,1.06E-01,6.61E-03
560,4277,7.71E-02,3.70E-02,0.01557172,6.19E-02,8.86E-04,1.39E-01,3.79E-02
560,4278,1.97E-01,5.28E-02,0.011468705,6.19E-02,8.86E-04,2.59E-01,5.37E-02
560,4279,1.57E-01,8.44E-02,0.022571354,6.19E-02,8.86E-04,2.19E-01,8.52E-02
560,4280,6.06E-02,2.61E-02,0.012283579,6.19E-02,8.86E-04,1.22E-01,2.70E-02
560,4281,3.76E-01,2.76E-01,0.034982256,6.19E-02,8.86E-04,4.38E-01,2.77E-01
560,4282,3.46E-02,1.32E-02,0.007661719,6.19E-02,8.86E-04,9.65E-02,1.41E-02
560,4283,2.39E-01,4.30E-02,0.007843156,6.19E-02,8.86E-04,3.01E-01,4.38E-02
560,4284,6.19E-02,2.55E-02,0.011742452,6.19E-02,8.86E-04,1.24E-01,2.64E-02
560,4285,6.53E-02,3.24E-02,0.01475048,6.19E-02,8.86E-04,1.27E-01,3.32E-02
560,4286,7.68E-02,2.87E-02,0.012022564,6.19E-02,8.86E-04,1.39E-01,2.96E-02
560,4287,9.30E-02,4.33E-02,0.016268818,6.19E-02,8.86E-04,1.55E-01,4.42E-02
560,4288,4.19E-02,1.30E-02,0.007031465,6.19E-02,8.86E-04,1.04E-01,1.39E-02
560,4289,5.69E-03,1.05E-03,0.001308254,6.19E-02,8.86E-04,6.76E-02,1.94E-03
560,4290,5.55E-02,1.81E-02,0.008626198,6.19E-02,8.86E-04,1.17E-01,1.90E-02
560,4291,2.47E-01,8.20E-02,0.015285241,6.19E-02,8.86E-04,3.09E-01,8.29E-02
560,4292,4.52E-02,3.06E-02,0.016542565,6.19E-02,8.86E-04,1.07E-01,3.15E-02
560,4293,3.10E-01,7.63E-02,0.011806114,6.19E-02,8.86E-04,3.72E-01,7.72E-02
560,4294,6.75E-02,5.39E-02,0.024029213,6.19E-02,8.86E-04,1.29E-01,5.48E-02
560,4295,1.26E-01,4.50E-02,0.013649128,6.19E-02,8.86E-04,1.88E-01,4.58E-02
560,4296,1.02E-01,1.98E-02,0.006550817,6.19E-02,8.86E-04,1.64E-01,2.07E-02
560,4297,2.23E-01,1.19E-02,0.002032409,6.19E-02,8.86E-04,2.85E-01,1.28E-02
560,4298,4.80E-02,1.46E-02,0.007407071,6.19E-02,8.86E-04,1.10E-01,1.54E-02
560,4299,1.84E-01,1.86E-02,0.003899296,6.19E-02,8.86E-04,2.46E-01,1.95E-02
560,4300,3.78E-02,2.12E-02,0.012293128,6.19E-02,8.86E-04,9.97E-02,2.21E-02
560,4301,3.71E+00,2.82E+00,0.040393525,6.19E-02,8.86E-04,3.77E+00,2.82E+00
560,4302,8.28E-02,1.43E-02,0.005503578,6.19E-02,8.86E-04,1.45E-01,1.52E-02
560,4303,5.38E-02,1.54E-02,0.007461184,6.19E-02,8.86E-04,1.16E-01,1.63E-02
560,4304,1.01E-01,3.27E-02,0.011618311,6.19E-02,8.86E-04,1.63E-01,3.36E-02
560,4305,2.59E-02,7.54E-03,0.004742817,6.19E-02,8.86E-04,8.78E-02,8.42E-03
560,4306,9.04E-02,5.81E-02,0.022189382,6.19E-02,8.86E-04,1.52E-01,5.90E-02
560,4307,1.43E-02,6.38E-03,0.004628226,6.19E-02,8.86E-04,7.62E-02,7.27E-03
560,4308,1.44E-01,1.19E-01,0.032467608,6.19E-02,8.86E-04,2.06E-01,1.20E-01
560,4309,2.00E-02,4.64E-03,0.003119119,6.19E-02,8.86E-04,8.19E-02,5.52E-03
560,4310,4.52E-02,4.19E-03,0.002122809,6.19E-02,8.86E-04,1.07E-01,5.08E-03
560,4311,8.36E-03,1.85E-03,0.001761209,6.19E-02,8.86E-04,7.03E-02,2.73E-03
560,4312,2.81E-01,7.77E-02,0.013295804,6.19E-02,8.86E-04,3.43E-01,7.85E-02
560,4313,2.05E-02,1.37E-02,0.009441071,6.19E-02,8.86E-04,8.24E-02,1.46E-02
560,4314,1.02E-01,2.77E-02,0.009695719,6.19E-02,8.86E-04,1.64E-01,2.86E-02
560,4315,7.20E-02,1.88E-02,0.007992761,6.19E-02,8.86E-04,1.34E-01,1.97E-02
560,4316,2.69E-02,8.15E-03,0.005096141,6.19E-02,8.86E-04,8.88E-02,9.03E-03
560,4317,7.19E-02,1.36E-02,0.005548141,6.19E-02,8.86E-04,1.34E-01,1.44E-02
560,4318,1.71E-01,3.75E-02,0.00899862,6.19E-02,8.86E-04,2.33E-01,3.84E-02
560,4319,4.36E-02,7.39E-03,0.003835634,6.19E-02,8.86E-04,1.06E-01,8.28E-03
560,4320,1.50E-02,4.48E-03,0.003294507,6.19E-02,8.86E-04,7.69E-02,5.36E-03
560,4321,2.02E-02,1.10E-02,0.007473916,6.19E-02,8.86E-04,8.21E-02,1.19E-02
560,4322,2.87E-02,5.31E-03,0.003284958,6.19E-02,8.86E-04,9.06E-02,6.20E-03
560,4323,1.65E-01,6.11E-02,0.015699044,6.19E-02,8.86E-04,2.27E-01,6.20E-02
560,4324,5.15E-01,1.85E-01,0.018519269,6.19E-02,8.86E-04,5.77E-01,1.86E-01
560,4325,4.93E-02,3.17E-02,0.016606227,6.19E-02,8.86E-04,1.11E-01,3.26E-02
560,4326,5.30E-02,1.30E-02,0.006146564,6.19E-02,8.86E-04,1.15E-01,1.38E-02
560,4327,3.67E-01,1.63E-01,0.022221213,6.19E-02,8.86E-04,4.28E-01,1.63E-01
560,4328,1.92E-01,6.10E-02,0.014002452,6.19E-02,8.86E-04,2.53E-01,6.19E-02
560,4329,1.67E-01,1.04E-01,0.026276481,6.19E-02,8.86E-04,2.29E-01,1.05E-01
560,4330,3.52E-02,7.20E-03,0.004112564,6.19E-02,8.86E-04,9.71E-02,8.09E-03
560,4331,1.21E-01,6.51E-02,0.020702875,6.19E-02,8.86E-04,1.83E-01,6.60E-02
560,4332,7.98E-03,1.86E-03,0.001771395,6.19E-02,8.86E-04,6.99E-02,2.74E-03
560,4333,7.13E-02,1.36E-02,0.00560862,6.19E-02,8.86E-04,1.33E-01,1.45E-02
560,4334,6.74E-02,1.59E-02,0.006929606,6.19E-02,8.86E-04,1.29E-01,1.68E-02
560,4335,9.49E-03,3.43E-03,0.00278744,6.19E-02,8.86E-04,7.14E-02,4.32E-03
560,4336,1.33E-01,7.56E-02,0.022345354,6.19E-02,8.86E-04,1.95E-01,7.65E-02
560,4337,8.49E-02,6.87E-02,0.026808059,6.19E-02,8.86E-04,1.47E-01,6.96E-02
560,4338,7.56E-02,2.92E-02,0.012032114,6.19E-02,8.86E-04,1.37E-01,3.01E-02
560,4339,6.08E-02,3.61E-02,0.017201466,6.19E-02,8.86E-04,1.23E-01,3.70E-02
560,4340,1.51E-01,1.06E-01,0.028491918,6.19E-02,8.86E-04,2.13E-01,1.07E-01
560,4341,4.43E-02,7.30E-03,0.003657381,6.19E-02,8.86E-04,1.06E-01,8.19E-03
560,4342,1.35E-01,9.06E-02,0.026543861,6.19E-02,8.86E-04,1.97E-01,9.15E-02
560,4343,1.47E-02,4.34E-03,0.003178006,6.19E-02,8.86E-04,7.66E-02,5.22E-03
560,4344,1.14E-02,2.21E-03,0.001906995,6.19E-02,8.86E-04,7.33E-02,3.10E-03
560,4345,9.86E-02,1.27E-02,0.004188958,6.19E-02,8.86E-04,1.61E-01,1.36E-02
560,4346,6.82E-02,2.25E-02,0.009931268,6.19E-02,8.86E-04,1.30E-01,2.34E-02
560,4347,5.69E-02,2.79E-02,0.01366186,6.19E-02,8.86E-04,1.19E-01,2.88E-02
560,4348,9.83E-02,3.59E-02,0.012827888,6.19E-02,8.86E-04,1.60E-01,3.68E-02
560,4349,1.12E-02,2.53E-03,0.002111031,6.19E-02,8.86E-04,7.31E-02,3.41E-03
560,4350,6.76E-02,2.89E-02,0.01294248,6.19E-02,8.86E-04,1.30E-01,2.98E-02
560,4351,1.39E-02,4.61E-03,0.003418648,6.19E-02,8.86E-04,7.58E-02,5.50E-03
560,4352,1.95E-01,7.75E-02,0.017344706,6.19E-02,8.86E-04,2.57E-01,7.83E-02
560,4353,3.18E-02,4.87E-03,0.00287975,6.19E-02,8.86E-04,9.37E-02,5.76E-03
560,4354,4.38E-01,2.57E-01,0.029147636,6.19E-02,8.86E-04,5.00E-01,2.57E-01
560,4355,8.03E-02,1.02E-02,0.003752874,6.19E-02,8.86E-04,1.42E-01,1.11E-02
